pais,id_cliente,fecha_pedido,fecha_llegada,tipo_compra,numero_pedido,tamano_paquete,unidades,costo_empacado,costo_envio,tipo_descuento,categoria,tipo_consumo,tipo_cliente,costo_producto
Argentina,781084228,2009-08-03,2009-08-15,Normal,98081407,Paquete pequeño,3,3.0,5.0,Sin descuento,BlueRay,Bajo consumo,B2C,8.0
Argentina,781084228,2015-07-13,2015-07-23,Normal,98070401,Paquete pequeño,3,1.0,5.55,Sin descuento,BlueRay,Bajo consumo,B2C,6.55
Argentina,783214027,2006-11-11,2006-11-29,Normal,98085105,Paquete pequeño,1,2.0,5.86,Cyber Monday,BlueRay,Bajo consumo,B2B,7.86
Argentina,790342421,2004-10-25,2004-11-04,Normal,98087852,Paquete pequeño,3,1.0,4.0,Sin descuento,BlueRay,Bajo consumo,B2C,5.0
Argentina,794332386,2013-11-18,2013-12-04,Normal,98073915,Paquete pequeño,3,3.0,4.61,Sin descuento,BlueRay,Bajo consumo,B2C,7.61
Argentina,845554615,2012-07-13,2012-08-02,Normal,98076319,Paquete pequeño,2,3.0,3.9,Cyber Monday,BlueRay,Bajo consumo,B2C,6.9
Brasil,126420846,2012-03-15,2012-04-01,Devolución,98076869,Paquete pequeño,2,3.0,6.55,Cyber Monday,BlueRay,Bajo consumo,B2B,9.55
Brasil,131591686,2003-09-21,2003-10-04,Normal,98089296,Paquete pequeño,3,3.0,4.33,Sin descuento,BlueRay,Bajo consumo,B2C,7.33
Brasil,162761785,2003-12-09,2003-12-22,Normal,98089002,Paquete pequeño,3,2.0,3.12,Fecha especial,BlueRay,Bajo consumo,B2C,5.12
Brasil,200704420,2010-04-02,2010-04-22,Normal,98080224,Paquete pequeño,1,2.0,5.45,Black Friday,BlueRay,Bajo consumo,B2B,7.45
Brasil,229898861,2004-02-08,2004-02-26,Devolución,98088775,Paquete pequeño,1,2.0,5.14,Sin descuento,BlueRay,Bajo consumo,B2C,7.14
Brasil,233460961,2010-09-16,2016-04-26,Devolución,98079434,Paquete pequeño,2,1.0,4.2,Sin descuento,BlueRay,Bajo consumo,B2B,5.2
Brasil,272491500,2008-04-12,2008-04-22,Normal,98083209,Paquete pequeño,1,2.0,6.61,Cyber Monday,BlueRay,Bajo consumo,B2C,8.61
Brasil,296364886,2008-02-08,2008-02-19,Devolución,98083456,Paquete pequeño,3,1.0,4.1,Sin descuento,BlueRay,Bajo consumo,B2C,5.1
Brasil,306217163,2009-09-25,2016-01-26,Normal,98081148,Paquete pequeño,1,2.0,4.2,Black Friday,BlueRay,Bajo consumo,B2B,6.2
Brasil,314072367,2011-03-03,2011-03-12,Normal,98078660,Paquete pequeño,1,1.0,4.99,Cyber Monday,BlueRay,Bajo consumo,B2C,5.99
Brasil,347508755,2007-08-21,2007-09-07,Normal,98084085,Paquete pequeño,1,2.0,4.0,Sin descuento,BlueRay,Bajo consumo,B2B,6.0
Brasil,379587534,2008-02-16,2008-03-02,Normal,98083430,Paquete pequeño,1,1.0,4.0,Black Friday,BlueRay,Bajo consumo,B2C,5.0
Brasil,400089838,2006-07-28,2006-08-14,Normal,98085526,Paquete pequeño,2,2.0,7.0,Sin descuento,BlueRay,Bajo consumo,B2B,9.0
Brasil,452241159,2004-12-22,2005-01-02,Normal,98087634,Paquete pequeño,1,3.0,5.61,Sin descuento,BlueRay,Bajo consumo,B2C,8.61
Brasil,453512131,2012-09-13,2012-09-29,Normal,98076035,Paquete pequeño,3,2.0,3.22,Liquidación,BlueRay,Bajo consumo,B2B,5.220000000000001
Brasil,485015128,2011-05-07,2011-05-27,Normal,98078349,Paquete pequeño,2,3.0,3.89,Sin descuento,BlueRay,Bajo consumo,B2C,6.890000000000001
Brasil,508031399,2003-11-20,2003-12-09,Devolución,98089067,Paquete pequeño,3,2.0,5.33,Fecha especial,BlueRay,Bajo consumo,B2C,7.33
Brasil,514251801,2014-08-25,2014-09-17,Normal,98072392,Paquete pequeño,1,3.0,5.0,Liquidación,BlueRay,Bajo consumo,B2C,8.0
Brasil,535619292,2000-02-02,2000-02-17,Normal,98094103,Paquete pequeño,1,2.0,4.73,Cyber Monday,BlueRay,Bajo consumo,B2B,6.73
Brasil,579229937,2012-01-07,2012-01-16,Normal,98077204,Paquete pequeño,1,3.0,6.99,Cyber Monday,BlueRay,Bajo consumo,B2C,9.99
Brasil,628707757,2005-11-20,2005-12-07,Normal,98086427,Paquete pequeño,2,2.0,5.0,Sin descuento,BlueRay,Bajo consumo,B2C,7.0
Brasil,648402267,2010-02-03,2010-02-12,Devolución,98080530,Paquete pequeño,1,2.0,6.0,Cyber Monday,BlueRay,Bajo consumo,B2C,8.0
Brasil,684389929,2001-12-23,2002-01-05,Normal,98091638,Paquete pequeño,2,3.0,5.12,Sin descuento,BlueRay,Bajo consumo,B2C,8.120000000000001
Brasil,700137756,2012-08-28,2016-10-27,Devolución,98076107,Paquete pequeño,1,2.0,3.73,Cyber Monday,BlueRay,Bajo consumo,B2B,5.73
Brasil,702980227,2013-05-21,2013-05-31,Normal,98074799,Paquete pequeño,1,1.0,6.99,Sin descuento,BlueRay,Bajo consumo,B2C,7.99
Brasil,726340910,2000-11-11,2000-11-25,Normal,98093079,Paquete pequeño,1,1.0,6.45,Sin descuento,BlueRay,Bajo consumo,B2B,7.45
Brasil,833567577,2014-11-11,2018-07-05,Normal,98071972,Paquete pequeño,3,1.0,3.0,Sin descuento,BlueRay,Bajo consumo,B2C,4.0
Brasil,838168914,2012-08-12,2012-08-22,Normal,98076179,Paquete pequeño,2,1.0,5.0,Cyber Monday,BlueRay,Bajo consumo,B2C,6.0
Brasil,875729150,2014-01-08,2014-01-29,Normal,98073684,Paquete pequeño,1,2.0,4.75,Sin descuento,BlueRay,Bajo consumo,B2B,6.75
Brasil,890670789,2014-05-01,2014-05-11,Normal,98073061,Paquete pequeño,1,3.0,3.12,Cyber Monday,BlueRay,Bajo consumo,B2C,6.12
Chile,172950136,2013-01-24,2013-02-10,Normal,98075369,Paquete pequeño,1,2.0,3.12,Cyber Monday,BlueRay,Bajo consumo,B2C,5.12
Chile,194622983,2002-04-05,2002-04-21,Normal,98091224,Paquete pequeño,2,3.0,5.14,Cyber Monday,BlueRay,Bajo consumo,B2C,8.14
Chile,217065938,2010-10-31,2010-11-15,Normal,98079241,Paquete pequeño,2,3.0,4.55,Sin descuento,BlueRay,Bajo consumo,B2C,7.55
Chile,224042479,2013-01-28,2013-02-16,Normal,98075346,Paquete pequeño,3,1.0,4.33,Sin descuento,BlueRay,Bajo consumo,B2B,5.33
Chile,293195079,2010-09-26,2010-10-17,Devolución,98079388,Paquete pequeño,2,2.0,5.58,Cyber Monday,BlueRay,Bajo consumo,B2B,7.58
Chile,316694393,2015-01-02,2015-01-14,Devolución,98071689,Paquete pequeño,1,2.0,3.55,Cyber Monday,BlueRay,Bajo consumo,B2C,5.55
Chile,397983135,2012-04-10,2012-05-03,Normal,98076763,Paquete pequeño,2,2.0,5.14,Cyber Monday,BlueRay,Bajo consumo,B2C,7.14
Chile,448449579,2007-10-18,2007-11-08,Normal,98083875,Paquete pequeño,1,3.0,3.33,Black Friday,BlueRay,Bajo consumo,B2C,6.33
Chile,514251801,2013-12-14,2017-03-09,Normal,98073804,Paquete pequeño,1,3.0,4.1,Sin descuento,BlueRay,Bajo consumo,B2C,7.1
Chile,531720979,2009-09-21,2016-01-16,Normal,98081168,Paquete pequeño,1,3.0,6.0,Liquidación,BlueRay,Bajo consumo,B2C,9.0
Chile,536970848,2013-10-27,2013-11-10,Normal,98074032,Paquete pequeño,1,2.0,6.99,Sin descuento,BlueRay,Bajo consumo,B2C,8.99
Chile,555364119,2013-09-04,2013-09-18,Devolución,98074282,Paquete pequeño,3,1.0,3.99,Sin descuento,BlueRay,Bajo consumo,B2C,4.99
Chile,558515024,2009-08-28,2009-09-07,Normal,98081290,Paquete pequeño,3,2.0,6.0,Cyber Monday,BlueRay,Bajo consumo,B2C,8.0
Chile,565333786,2001-07-22,2001-08-13,Normal,98092178,Paquete pequeño,2,1.0,4.45,Sin descuento,BlueRay,Bajo consumo,B2C,5.45
Chile,568892827,2000-02-21,2000-03-12,Normal,98094019,Paquete pequeño,3,2.0,3.33,Fecha especial,BlueRay,Bajo consumo,B2B,5.33
Chile,602784752,2004-09-30,2004-10-10,Devolución,98087923,Paquete pequeño,2,3.0,5.99,Sin descuento,BlueRay,Bajo consumo,B2C,8.99
Chile,728304917,2014-02-16,2018-04-17,Normal,98073482,Paquete pequeño,3,2.0,6.0,Sin descuento,BlueRay,Bajo consumo,B2C,8.0
Chile,777301763,2012-07-11,2012-08-01,Devolución,98076324,Paquete pequeño,2,3.0,4.55,Sin descuento,BlueRay,Bajo consumo,B2B,7.55
Chile,841860903,2012-09-14,2012-09-29,Normal,98076031,Paquete pequeño,2,2.0,5.45,Liquidación,BlueRay,Bajo consumo,B2B,7.45
Chile,890670789,2013-12-29,2014-01-14,Normal,98073742,Paquete pequeño,2,1.0,6.14,Sin descuento,BlueRay,Bajo consumo,B2C,7.14
Colombia,131591686,2001-10-15,2001-10-30,Normal,98091892,Paquete pequeño,3,1.0,4.12,Sin descuento,BlueRay,Bajo consumo,B2C,5.12
Colombia,131591686,2015-12-12,2015-12-29,Normal,98069387,Paquete pequeño,3,3.0,3.45,Sin descuento,BlueRay,Bajo consumo,B2C,6.45
Colombia,198740617,2010-01-13,2010-01-31,Normal,98080626,Paquete pequeño,2,1.0,4.2,Cyber Monday,BlueRay,Bajo consumo,B2C,5.2
Colombia,216955161,2003-02-24,2003-03-10,Devolución,98090084,Paquete pequeño,1,1.0,4.99,Sin descuento,BlueRay,Bajo consumo,B2C,5.99
Colombia,216955161,2009-06-08,2009-06-26,Devolución,98081625,Paquete pequeño,1,1.0,3.1,Black Friday,BlueRay,Bajo consumo,B2C,4.1
Colombia,220834258,2015-05-08,2015-05-19,Normal,98070839,Paquete pequeño,2,3.0,5.65,Liquidación,BlueRay,Bajo consumo,B2B,8.65
Colombia,275323921,2000-02-19,2000-03-09,Normal,98094027,Paquete pequeño,3,1.0,6.0,Sin descuento,BlueRay,Bajo consumo,B2C,7.0
Colombia,277084893,2008-06-23,2008-07-05,Devolución,98082947,Paquete pequeño,3,2.0,6.86,Sin descuento,BlueRay,Bajo consumo,B2B,8.86
Colombia,288269706,2009-03-01,2009-03-13,Normal,98081992,Paquete pequeño,3,3.0,6.65,Sin descuento,BlueRay,Bajo consumo,B2B,9.65
Colombia,309017972,2005-08-15,2005-08-29,Devolución,98086777,Paquete pequeño,3,2.0,5.99,Sin descuento,BlueRay,Bajo consumo,B2C,7.99
Colombia,337782119,2009-06-05,2009-06-27,Normal,98081632,Paquete pequeño,1,2.0,3.36,Sin descuento,BlueRay,Bajo consumo,B2C,5.359999999999999
Colombia,379587534,2014-11-26,2014-12-09,Normal,98071901,Paquete pequeño,3,2.0,3.84,Liquidación,BlueRay,Bajo consumo,B2C,5.84
Colombia,397983135,2011-02-03,2011-02-23,Normal,98078797,Paquete pequeño,3,3.0,6.84,Cyber Monday,BlueRay,Bajo consumo,B2C,9.84
Colombia,417364182,2006-11-08,2006-11-21,Normal,98085119,Paquete pequeño,1,1.0,4.55,Liquidación,BlueRay,Bajo consumo,B2C,5.55
Colombia,452241159,2013-01-18,2016-12-15,Normal,98075395,Paquete pequeño,1,2.0,5.2,Sin descuento,BlueRay,Bajo consumo,B2C,7.2
Colombia,481472777,2006-04-19,2006-05-09,Normal,98085888,Paquete pequeño,2,1.0,4.25,Sin descuento,BlueRay,Bajo consumo,B2C,5.25
Colombia,508031399,2014-10-24,2014-11-08,Normal,98072068,Paquete pequeño,3,1.0,4.86,Sin descuento,BlueRay,Bajo consumo,B2C,5.86
Colombia,514136954,2010-03-09,2010-03-22,Normal,98080348,Paquete pequeño,2,3.0,6.99,Sin descuento,BlueRay,Bajo consumo,B2B,9.99
Colombia,514668821,2007-06-05,2007-06-17,Normal,98084353,Paquete pequeño,2,1.0,4.61,Sin descuento,BlueRay,Bajo consumo,B2C,5.61
Colombia,554389349,2002-01-08,2002-01-18,Normal,98091575,Paquete pequeño,3,2.0,6.0,Sin descuento,BlueRay,Bajo consumo,B2B,8.0
Colombia,612686122,2014-08-08,2014-08-30,Normal,98072486,Paquete pequeño,3,2.0,5.75,Cyber Monday,BlueRay,Bajo consumo,B2B,7.75
Colombia,676480421,2005-02-23,2005-03-08,Normal,98087406,Paquete pequeño,2,1.0,3.0,Cyber Monday,BlueRay,Bajo consumo,B2C,4.0
Colombia,684389929,2015-05-04,2015-05-16,Normal,98070860,Paquete pequeño,1,3.0,4.61,Liquidación,BlueRay,Bajo consumo,B2C,7.61
Colombia,756679382,2007-09-23,2007-10-14,Normal,98083957,Paquete pequeño,2,1.0,5.99,Cyber Monday,BlueRay,Bajo consumo,B2C,6.99
Colombia,761266512,2015-10-02,2017-08-27,Normal,98069868,Paquete pequeño,2,1.0,3.25,Sin descuento,BlueRay,Bajo consumo,B2C,4.25
Colombia,777931056,2000-01-09,2000-01-21,Normal,98094171,Paquete pequeño,2,3.0,4.68,Sin descuento,BlueRay,Bajo consumo,B2C,7.68
Colombia,794504735,2006-07-05,2006-07-27,Normal,98085615,Paquete pequeño,2,3.0,5.68,Sin descuento,BlueRay,Bajo consumo,B2B,8.68
Colombia,838168914,2004-11-20,2004-12-08,Normal,98087762,Paquete pequeño,1,3.0,4.2,Sin descuento,BlueRay,Bajo consumo,B2C,7.2
Ecuador,139149235,2007-08-29,2007-09-13,Devolución,98084052,Paquete pequeño,1,3.0,5.55,Fecha especial,BlueRay,Bajo consumo,B2C,8.55
Ecuador,181452465,2003-01-26,2003-02-09,Normal,98090173,Paquete pequeño,3,2.0,3.12,Black Friday,BlueRay,Bajo consumo,B2C,5.12
Ecuador,198740617,2007-01-06,2007-01-20,Normal,98084910,Paquete pequeño,3,3.0,6.73,Sin descuento,BlueRay,Bajo consumo,B2C,9.73
Ecuador,198740617,2007-08-25,2007-09-11,Normal,98084072,Paquete pequeño,3,1.0,4.58,Sin descuento,BlueRay,Bajo consumo,B2C,5.58
Ecuador,217065938,2014-10-16,2014-11-07,Normal,98072113,Paquete pequeño,1,3.0,5.36,Sin descuento,BlueRay,Bajo consumo,B2C,8.36
Ecuador,217563390,2014-10-27,2014-11-16,Normal,98072057,Paquete pequeño,3,1.0,6.0,Sin descuento,BlueRay,Bajo consumo,B2C,7.0
Ecuador,225237308,2010-09-22,2016-04-30,Devolución,98079404,Paquete pequeño,3,3.0,3.73,Sin descuento,BlueRay,Bajo consumo,B2C,6.73
Ecuador,275323921,2005-09-16,2005-10-07,Normal,98086670,Paquete pequeño,1,1.0,7.0,Sin descuento,BlueRay,Bajo consumo,B2C,8.0
Ecuador,288269706,2002-12-22,2003-01-04,Normal,98090304,Paquete pequeño,2,2.0,6.9,Cyber Monday,BlueRay,Bajo consumo,B2B,8.9
Ecuador,318601696,2015-12-13,2017-09-14,Normal,98069384,Paquete pequeño,1,3.0,6.0,Sin descuento,BlueRay,Bajo consumo,B2B,9.0
Ecuador,323336792,2011-09-19,2011-10-07,Normal,98077699,Paquete pequeño,2,2.0,3.99,Sin descuento,BlueRay,Bajo consumo,B2C,5.99
Ecuador,324989280,2010-11-02,2016-05-18,Normal,98079230,Paquete pequeño,3,2.0,3.25,Sin descuento,BlueRay,Bajo consumo,B2B,5.25
Ecuador,360318072,2011-11-26,2011-12-07,Normal,98077390,Paquete pequeño,3,1.0,6.89,Liquidación,BlueRay,Bajo consumo,B2C,7.89
Ecuador,367570195,2013-03-17,2013-04-09,Normal,98075100,Paquete pequeño,1,3.0,4.65,Cyber Monday,BlueRay,Bajo consumo,B2B,7.65
Ecuador,414997525,2011-03-30,2011-04-18,Normal,98078524,Paquete pequeño,3,2.0,7.0,Cyber Monday,BlueRay,Bajo consumo,B2B,9.0
Ecuador,438776540,2001-10-09,2001-10-30,Normal,98091921,Paquete pequeño,3,3.0,3.33,Black Friday,BlueRay,Bajo consumo,B2C,6.33
Ecuador,458554212,2002-09-28,2002-10-13,Normal,98090580,Paquete pequeño,2,2.0,4.45,Liquidación,BlueRay,Bajo consumo,B2C,6.45
Ecuador,485015128,2001-09-22,2001-10-06,Normal,98091971,Paquete pequeño,1,2.0,3.9,Sin descuento,BlueRay,Bajo consumo,B2C,5.9
Ecuador,487583305,2000-10-03,2000-10-20,Normal,98093213,Paquete pequeño,3,1.0,4.36,Liquidación,BlueRay,Bajo consumo,B2C,5.36
Ecuador,549059705,2015-11-10,2018-04-11,Normal,98069599,Paquete pequeño,3,2.0,6.99,Sin descuento,BlueRay,Bajo consumo,B2B,8.99
Ecuador,549442190,2007-05-23,2007-06-01,Normal,98084405,Paquete pequeño,2,2.0,3.0,Black Friday,BlueRay,Bajo consumo,B2C,5.0
Ecuador,550048793,2005-07-09,2005-07-25,Normal,98086919,Paquete pequeño,1,2.0,5.12,Sin descuento,BlueRay,Bajo consumo,B2C,7.12
Ecuador,567281373,2003-06-21,2003-07-06,Normal,98089629,Paquete pequeño,1,1.0,4.33,Cyber Monday,BlueRay,Bajo consumo,B2C,5.33
Ecuador,667298873,2008-06-23,2008-07-01,Normal,98082955,Paquete pequeño,3,3.0,5.36,Sin descuento,BlueRay,Bajo consumo,B2C,8.36
Ecuador,695360223,2008-06-02,2008-06-25,Normal,98083028,Paquete pequeño,1,2.0,5.55,Cyber Monday,BlueRay,Bajo consumo,B2C,7.55
Ecuador,728304917,2005-02-19,2005-02-28,Normal,98087417,Paquete pequeño,1,1.0,6.22,Sin descuento,BlueRay,Bajo consumo,B2C,7.22
Ecuador,767598372,2015-11-25,2015-12-06,Normal,98069487,Paquete pequeño,1,3.0,4.45,Sin descuento,BlueRay,Bajo consumo,B2B,7.45
Ecuador,783214027,2009-10-12,2016-01-24,Normal,98081071,Paquete pequeño,2,3.0,5.88,Liquidación,BlueRay,Bajo consumo,B2B,8.879999999999999
Ecuador,783214027,2014-11-27,2014-12-12,Normal,98071884,Paquete pequeño,1,2.0,6.55,Cyber Monday,BlueRay,Bajo consumo,B2B,8.55
Ecuador,892235684,2002-02-26,2002-03-07,Normal,98091388,Paquete pequeño,3,3.0,5.86,Cyber Monday,BlueRay,Bajo consumo,B2B,8.86
Paraguay,193156145,2014-11-12,2014-11-29,Devolución,98071969,Paquete pequeño,1,3.0,6.33,Sin descuento,BlueRay,Bajo consumo,B2C,9.33
Paraguay,269213857,2003-08-24,2003-09-09,Normal,98089406,Paquete pequeño,1,2.0,4.58,Sin descuento,BlueRay,Bajo consumo,B2C,6.58
Paraguay,272581503,2009-02-25,2009-03-19,Normal,98082009,Paquete pequeño,3,3.0,4.75,Sin descuento,BlueRay,Bajo consumo,B2B,7.75
Paraguay,308322096,2006-01-26,2006-02-08,Normal,98086172,Paquete pequeño,2,3.0,5.73,Sin descuento,BlueRay,Bajo consumo,B2C,8.73
Paraguay,324989280,2009-03-24,2009-04-15,Normal,98081910,Paquete pequeño,1,3.0,3.25,Liquidación,BlueRay,Bajo consumo,B2B,6.25
Paraguay,347508755,2003-04-16,2003-05-09,Normal,98089876,Paquete pequeño,1,2.0,5.99,Sin descuento,BlueRay,Bajo consumo,B2B,7.99
Paraguay,356602040,2011-07-08,2011-07-20,Normal,98078056,Paquete pequeño,1,2.0,6.84,Black Friday,BlueRay,Bajo consumo,B2C,8.84
Paraguay,378428659,2010-12-17,2011-01-01,Normal,98079021,Paquete pequeño,2,2.0,6.1,Sin descuento,BlueRay,Bajo consumo,B2C,8.1
Paraguay,379587534,2003-05-25,2003-06-07,Normal,98089730,Paquete pequeño,2,3.0,4.0,Cyber Monday,BlueRay,Bajo consumo,B2C,7.0
Paraguay,395119746,2010-04-16,2010-04-25,Normal,98080165,Paquete pequeño,1,3.0,4.55,Sin descuento,BlueRay,Bajo consumo,B2C,7.55
Paraguay,398947841,2007-04-21,2007-05-05,Normal,98084501,Paquete pequeño,2,3.0,4.88,Sin descuento,BlueRay,Bajo consumo,B2B,7.88
Paraguay,413610234,2007-02-17,2007-03-09,Devolución,98084735,Paquete pequeño,2,3.0,5.12,Black Friday,BlueRay,Bajo consumo,B2C,8.120000000000001
Paraguay,448346508,2015-11-29,2015-12-13,Normal,98069473,Paquete pequeño,3,1.0,3.89,Sin descuento,BlueRay,Bajo consumo,B2B,4.890000000000001
Paraguay,471492301,2006-08-11,2006-08-28,Normal,98085475,Paquete pequeño,1,2.0,5.55,Sin descuento,BlueRay,Bajo consumo,B2C,7.55
Paraguay,471492301,2015-01-01,2018-01-09,Devolución,98071692,Paquete pequeño,3,2.0,6.99,Liquidación,BlueRay,Bajo consumo,B2C,8.99
Paraguay,485015128,2003-11-12,2003-12-02,Normal,98089090,Paquete pequeño,3,3.0,6.58,Cyber Monday,BlueRay,Bajo consumo,B2C,9.58
Paraguay,487583305,2012-07-29,2012-08-15,Normal,98076250,Paquete pequeño,2,3.0,4.0,Cyber Monday,BlueRay,Bajo consumo,B2C,7.0
Paraguay,510773995,2005-04-01,2005-04-15,Normal,98087268,Paquete pequeño,3,3.0,4.89,Fecha especial,BlueRay,Bajo consumo,B2C,7.89
Paraguay,514136954,2014-12-10,2017-06-24,Devolución,98071814,Paquete pequeño,3,1.0,4.22,Cyber Monday,BlueRay,Bajo consumo,B2B,5.22
Paraguay,543794562,2015-09-23,2018-03-20,Normal,98069915,Paquete pequeño,1,2.0,6.73,Sin descuento,BlueRay,Bajo consumo,B2B,8.73
Paraguay,558515024,2004-04-29,2004-05-11,Normal,98088457,Paquete pequeño,2,2.0,6.36,Sin descuento,BlueRay,Bajo consumo,B2C,8.36
Paraguay,561944200,2013-10-16,2013-10-30,Normal,98074077,Paquete pequeño,1,3.0,6.36,Sin descuento,BlueRay,Bajo consumo,B2C,9.36
Paraguay,568383385,2001-06-26,2001-07-18,Normal,98092262,Paquete pequeño,3,2.0,4.45,Sin descuento,BlueRay,Bajo consumo,B2C,6.45
Paraguay,568892827,2011-10-11,2011-10-21,Normal,98077602,Paquete pequeño,1,2.0,3.61,Liquidación,BlueRay,Bajo consumo,B2B,5.609999999999999
Paraguay,579052388,2004-11-09,2004-11-28,Normal,98087796,Paquete pequeño,1,3.0,5.89,Sin descuento,BlueRay,Bajo consumo,B2B,8.89
Paraguay,579052388,2008-06-25,2008-07-05,Normal,98082949,Paquete pequeño,1,3.0,6.0,Cyber Monday,BlueRay,Bajo consumo,B2B,9.0
Paraguay,579229937,2010-03-27,2010-04-05,Devolución,98080260,Paquete pequeño,1,1.0,3.73,Black Friday,BlueRay,Bajo consumo,B2C,4.73
Paraguay,579819412,2011-11-03,2011-11-26,Devolución,98077480,Paquete pequeño,1,2.0,5.68,Liquidación,BlueRay,Bajo consumo,B2C,7.68
Paraguay,648402267,2006-09-22,2006-10-03,Normal,98085295,Paquete pequeño,1,2.0,3.99,Sin descuento,BlueRay,Bajo consumo,B2C,5.99
Paraguay,684389929,2013-08-30,2013-09-18,Normal,98074301,Paquete pequeño,1,2.0,5.22,Cyber Monday,BlueRay,Bajo consumo,B2C,7.22
Paraguay,707476699,2011-08-05,2011-08-18,Normal,98077909,Paquete pequeño,3,2.0,6.0,Sin descuento,BlueRay,Bajo consumo,B2C,8.0
Paraguay,720465100,2013-11-17,2013-12-04,Normal,98073918,Paquete pequeño,3,2.0,7.0,Sin descuento,BlueRay,Bajo consumo,B2C,9.0
Paraguay,777301763,2003-01-11,2003-01-31,Devolución,98090228,Paquete pequeño,3,3.0,3.45,Sin descuento,BlueRay,Bajo consumo,B2B,6.45
Paraguay,777931056,2010-11-30,2016-05-21,Normal,98079097,Paquete pequeño,2,1.0,4.0,Cyber Monday,BlueRay,Bajo consumo,B2C,5.0
Paraguay,790342421,2015-08-06,2015-08-24,Normal,98070233,Paquete pequeño,3,1.0,4.36,Fecha especial,BlueRay,Bajo consumo,B2C,5.36
Paraguay,794332386,2014-12-30,2017-06-16,Normal,98071706,Paquete pequeño,3,3.0,5.36,Sin descuento,BlueRay,Bajo consumo,B2C,8.36
Paraguay,819761666,2015-04-12,2015-04-20,Normal,98071014,Paquete pequeño,3,3.0,4.0,Liquidación,BlueRay,Bajo consumo,B2B,7.0
Paraguay,862543364,2008-04-29,2008-05-16,Normal,98083140,Paquete pequeño,3,1.0,6.89,Sin descuento,BlueRay,Bajo consumo,B2C,7.89
Paraguay,890670789,2012-02-27,2012-03-20,Normal,98076961,Paquete pequeño,2,1.0,4.75,Sin descuento,BlueRay,Bajo consumo,B2C,5.75
Perú,145148150,2009-07-03,2016-01-03,Devolución,98081545,Paquete pequeño,1,3.0,5.84,Fecha especial,BlueRay,Bajo consumo,B2C,8.84
Perú,150909215,2015-07-17,2015-08-06,Normal,98070368,Paquete pequeño,3,3.0,3.75,Sin descuento,BlueRay,Bajo consumo,B2B,6.75
Perú,220834258,2002-11-10,2002-11-29,Devolución,98090431,Paquete pequeño,3,2.0,4.73,Black Friday,BlueRay,Bajo consumo,B2B,6.73
Perú,234434439,2000-08-16,2000-09-01,Normal,98093398,Paquete pequeño,2,3.0,3.36,Cyber Monday,BlueRay,Bajo consumo,B2C,6.359999999999999
Perú,234941158,2014-03-04,2014-03-24,Normal,98073381,Paquete pequeño,3,3.0,4.58,Sin descuento,BlueRay,Bajo consumo,B2C,7.58
Perú,254237998,2013-09-27,2013-10-18,Devolución,98074169,Paquete pequeño,3,3.0,3.45,Cyber Monday,BlueRay,Bajo consumo,B2C,6.45
Perú,293195079,2015-11-05,2018-03-30,Devolución,98069638,Paquete pequeño,2,2.0,6.55,Sin descuento,BlueRay,Bajo consumo,B2B,8.55
Perú,308322096,2015-01-11,2017-09-23,Normal,98071640,Paquete pequeño,3,1.0,3.33,Fecha especial,BlueRay,Bajo consumo,B2C,4.33
Perú,321553436,2014-04-25,2018-05-05,Normal,98073084,Paquete pequeño,2,2.0,6.61,Sin descuento,BlueRay,Bajo consumo,B2B,8.61
Perú,398947841,2002-02-12,2002-03-02,Devolución,98091447,Paquete pequeño,1,1.0,4.75,Sin descuento,BlueRay,Bajo consumo,B2B,5.75
Perú,451629037,2007-11-10,2007-11-29,Devolución,98083778,Paquete pequeño,3,3.0,3.33,Sin descuento,BlueRay,Bajo consumo,B2B,6.33
Perú,452241159,2003-01-07,2003-01-22,Normal,98090246,Paquete pequeño,1,1.0,4.65,Cyber Monday,BlueRay,Bajo consumo,B2C,5.65
Perú,458554212,2010-04-19,2010-05-09,Normal,98080150,Paquete pequeño,1,2.0,5.25,Cyber Monday,BlueRay,Bajo consumo,B2C,7.25
Perú,463804554,2000-05-17,2000-06-04,Normal,98093735,Paquete pequeño,1,1.0,3.86,Sin descuento,BlueRay,Bajo consumo,B2C,4.859999999999999
Perú,485015128,2015-10-05,2015-10-16,Normal,98069838,Paquete pequeño,3,3.0,6.99,Sin descuento,BlueRay,Bajo consumo,B2C,9.99
Perú,551050943,2001-10-06,2001-10-19,Devolución,98091934,Paquete pequeño,2,2.0,3.55,Fecha especial,BlueRay,Bajo consumo,B2B,5.55
Perú,554389349,2011-02-18,2011-03-10,Normal,98078721,Paquete pequeño,1,3.0,6.33,Cyber Monday,BlueRay,Bajo consumo,B2B,9.33
Perú,554389349,2014-11-22,2017-06-06,Devolución,98071918,Paquete pequeño,1,3.0,3.99,Black Friday,BlueRay,Bajo consumo,B2B,6.99
Perú,618976416,2003-05-19,2003-06-01,Normal,98089750,Paquete pequeño,2,3.0,6.61,Cyber Monday,BlueRay,Bajo consumo,B2B,9.61
Perú,628707757,2000-10-20,2000-11-02,Normal,98093148,Paquete pequeño,2,3.0,4.89,Sin descuento,BlueRay,Bajo consumo,B2C,7.89
Perú,667298873,2015-01-29,2017-10-08,Normal,98071511,Paquete pequeño,1,2.0,6.1,Sin descuento,BlueRay,Bajo consumo,B2C,8.1
